9173:2140,65,301,1405,1412,1764,17,124,302,76
28037:16272,61,685,15447,1276,58,302,654,17,616
17164:14444,698,226,81,21631,36000,26371,5048,17,76
331:486,407,322,29,1239,58,616,302,654,17
5964:62,564,394,356,794,1196,364,302,17,616
28300:226,15787,8489,70,736,1600,302,654,76,17
16641:2139,6387,38857,1913,81,1190,2265,84,2983,17
17165:650,356,32,7006,1089,6353,17,654,616,302
19130:564,5857,1764,736,103,34752,17,76,616,302
15135:3476,427,89499,105946,1962,542,3514,654,302,17
21030:40,2139,1069,564,96,26504,2414,33230,698,76
856:27322,33955,79249,99584,44877,709,364,5567,5117,303
70:24138,34,37657,18150,73800,1121,224,866,79667,59189
32493:110640,430,87865,90830,88612,58,654,616,302,17
6162:1050,6,9943,3632,3101,289,554,616,17,302
2625:2714,774,1827,2403,25491,1501,1744,2275,1925,17
17363:719,902,429,1239,94,76,17,302,654,616
10420:226,81,568,3407,21055,5103,26140,654,17,302
202:508,7206,3423,500,986,6840,220,378,2669,69591
3674:41638,363,4414,1558,2317,10466,1196,8,58,302
4067:564,616,17,58,29,302,409,650,654,76
15857:6503,81,1039,1542,2026,1410,8,84,17,302
9111:62,1109,398,14151,564,224,356,15,902,96
793:3448,398,11396,1734,27447,16241,13203,116,709,3250
50508:518,6135,9885,12439,422,1039,84,8,616,17
12780:12090,2980,225,15207,36541,17,616,654,76,7067
8130:2140,1102,19552,2657,4364,4138,84,8,17,302
2563:616,58,53346,15453,8276,3291,19984,650,654,302
3480:39265,1690,19588,20458,923,19405,29,17,654,302
2170:616,58,96,40,709,1558,1086,1239,17,76
7410:262,2967,500,226,81,3718,1884,1898,3423,4513
7607:905,85538,21193,13511,1636,2656,3347,84843,964,17
3546:591,35589,14924,43577,616,273,654,17,302,58
9834:83386,9580,65,327,498,5010,8,17,302,616
13109:986,564,81,449,2967,698,2223,5575,873,431
16515:2241,3423,1884,1888,226,1749,986,7211,10966,1650
44484:4513,1002,3618,8928,6315,110635,38225,441,87912,112124
18284:354,289,14202,4048,9708,999,4499,554,654,17
24965:224,182,1245,2914,17360,11474,17,302,654,407
13110:2512,719,564,8252,1069,40,1501,698,10048,76
9442:986,500,3819,226,81222,229,81,2204,7211,17
5119:698,564,8276,6011,4027,356,650,76,302,616
15599:217,3516,47507,81,1851,262,1344,5292,17,76
7019:48,2162,1119,1187,378,564,875,899,1344,591
4399:2292,17,99775,986,1881,32,8946,5604,616,76
4530:6,93834,121944,49372,46379,12742,709,34971,10725,591
22936:1913,6387,31633,5357,361,5443,6901,866,17622,40263
2500:1730,2480,20786,26509,7334,82592,9594,709,65,659
8788:97,486,25946,470,656,15882,289,616,116,866
28242:5398,27070,2548,157,2372,840,5260,12227,500,17
1125:84,986,9258,101,518,17,354,302,58,4268
13177:24498,429,24761,30954,236,616,302,654,17,76
4400:554,245,853,40390,3249,22980,13294,6,656,224
22085:1187,899,1119,6450,14912,2162,875,1389,1057,17
3352:19213,3146,61,9580,65,654,616,76,302,17
8396:654,302,97,373,3271,116,43789,616,58,17
39967:40,564,81,44762,7428,13620,17652,698,76,17
9313:50961,65,2937,2302,238,327,17,616,302,654
4794:322,42608,4240,16616,26541,101799,1890,2030,14464,1348
2960:363,8579,899,1187,418,1119,873,787,65,17
13964:49376,37905,361,327,65,866,3292,3256,17,302
5580:224,8,7806,2326,30,2369,616,302,654,76
1912:986,226,358,1245,10600,5575,70,8,138,17
20973:508,11447,542,19984,656,58,654,302,17,616
12327:6545,50573,107152,111904,698,19673,21141,29221,76,2848
1192:302,15,736,285,84,6033,650,138,101,17
7742:4174,354,7270,17,2464,3,392,654,302,616
3419:29024,285,16531,356,15522,568,750,81,654,17
33615:518,4613,19529,1201,25920,8,84,14636,20931,9093
11738:24262,1102,84,11,10442,3441,15383,8,56530,302
5385:1119,8,3675,2162,4268,875,915,2917,1339,866
8660:29,17,3476,289,1119,6,84,616,58,76
29424:709,650,27647,14087,358,12330,58,17,76,302
12918:654,407,58,62776,14437,29,650,616,17,302
8530:616,29,302,17,2317,99733,285,650,654,58
15866:650,645,238,966,394,58,616,654,17,302
4469:650,17,1196,1869,302,559,454,289,76,654
3421:84,363,301,5542,1348,3213,7407,238,8,17
539:7409,80958,226,361,302,1220,1039,236,17,32
24185:650,8052,429,14617,902,7067,17,302,654,76
998:986,564,19316,15606,5462,500,124,866,76,17
2963:24423,1089,114,6007,546,1196,58,302,616,17
1653:58,302,564,15,23813,285,508,11223,8,101
4797:3234,82100,6862,66286,1644,226,15,402,65,866
20059:2769,25003,1558,970,12440,1089,58,654,302,17
2505:1102,6496,330,8,8105,302,616,654,17,58
5780:327,82225,40,709,8,650,76,70,17,302
10758:65,91338,26684,4364,1606,27874,3543,730,2140,17
2112:5480,226,354,1764,719,378,361,866,17,76
33225:441,710,40,564,1744,14237,76,2275,752,17
1654:33985,14330,925,122638,25164,17,21055,190,559,866
15278:1405,2657,5538,1109,3013,58,17,616,654,302
45605:3568,890,5097,10039,2139,113437,112806,1730,61247,53895
2244:616,302,224,378,1405,16675,124,699,8,17
26021:48,899,1187,2162,11173,22996,32846,1119,27487,17
1000:84,17,58,875,709,65,32,564,3233,70
15476:40,2139,564,9185,104931,119955,698,72702,76,17
11939:9777,650,25174,14402,13838,11887,508,73782,64595,302
8009:703,14566,598,616,8546,13523,58,302,654,76
24581:83378,4542,2375,3476,1344,70,76,654,302,17
1263:654,29,302,2626,10406,15,1384,8683,17,58
10302:3234,13861,354,2030,239,486,285,866,58,616
1787:616,11408,273,225,10178,58,650,84,8,17
3490:866,616,17,4339,1995,2265,698,1550,3250,155
15280:8167,25910,12332,698,1444,6108,2414,76,81,866
28184:95679,41382,378,81,13288,76092,500,12227,61735,17
22158:5611,533,2139,361,2140,866,1871,891,749,17
16525:698,225,564,13988,33230,2414,696,14566,17,76
1133:116984,18092,7995,698,3476,14202,497,17,654,76
1788:2379,1884,1465,140,19245,2114,226,81,564,5767
4277:236,17,190,361,1245,302,4756,8276,1140,58
8862:899,931,908,91899,1208,50668,22340,54507,84,17
937:1119,875,61069,947,944,2369,776,891,6157,518
5784:289,1499,472,2618,1804,58,616,17,302,76
1854:654,302,2848,859,1744,1039,303,81,76,17
3426:5542,19357,3223,4904,554,58,654,17,616,302
16330:302,17,925,97,83735,58,60815,179,10930,654
12531:564,4017,30002,21834,30954,430,616,302,17,76
4213:8868,699,29552,990,22606,81,654,76,302,84
1069:1187,875,749,9916,2703,22,76,654,29,101
4344:58,616,5465,511,3632,138,17,302,76,654
39518:24933,8322,11072,48823,6856,16965,9674,669,13077,18743
4934:3172,157,1527,10041,2880,1352,4755,189,55703,9354
12991:236,564,508,1764,7586,74027,20013,62404,17,76
8406:378,89151,1527,3107,1352,40955,302,699,84,17
1070:58,322,224,32743,11633,1405,5553,56,76,17
11419:598,18239,2292,86254,17,224,273,398,138,302
3428:616,302,698,91961,285,1405,65,1196,17,8
10306:29,17,2957,16811,2059,46215,3476,10861,654,616
35982:17317,1884,2204,3423,226,81,20396,53395,57656,986
1267:1204,13293,2200,2868,41831,114483,52283,656,409,1614
12271:23301,81,13288,500,76092,8485,12227,58,17,76
18166:1951,353,2268,14554,185,853,6,58,17,302
2184:239,285,302,363,6,486,101,58,616,866
34541:6328,947,710,931,4455,94602,26033,29047,1539,17
17118:289,58,568,2669,18867,409,356,554,302,654
8931:98160,947,52797,1196,6552,485,4210,17,654,302
5722:616,13576,224,236,564,1217,273,302,76,17
4281:285,224,10930,322,901,62,29,302,17,76
7294:47807,33184,63425,8,23604,891,3675,84,1187,899
30088:1187,48,2162,11485,3141,50816,3868,899,17,302
19019:138,901,749,116,1871,58,84,302,17,654
16530:94,7491,245,2955,41961,4816,3521,76,302,17
3692:4174,322,1567,1891,13526,2769,101,1102,616,17
28386:6756,861,65215,8231,953,58,302,616,654,17
8343:55716,63837,790,966,17,1709,1266,418,302,58
41159:66319,12300,67518,72240,1937,29,302,654,17,616
1204:302,1154,4113,1136,9567,674,58,616,654,17
15352:1410,40,81,6451,1205,888,302,659,76,17
7034:26483,2030,60391,65,94,32302,866,302,8,17
1794:947,542,1930,1603,1832,427,58,616,654,17
22492:1913,650,76600,36036,1220,106131,2348,616,17,302
2318:17,302,138,273,103733,6840,48792,25764,62,76
36313:13445,892,54451,33429,10141,58,616,17,654,302
23606:1352,10041,23191,1527,189,7859,4755,3172,4825,1206
27798:1187,899,48,1057,2162,11173,875,32846,4364,17
288:1762,5998,1499,116,699,1548,81,301,616,76
2384:4420,2162,1119,899,1187,48,1389,84,302,17
17056:4,10048,4174,2233,616,690,302,58,654,17
223:51314,33953,2408,559,167,8016,542,119,866,616
6118:3131,262,500,118893,17,364,3484,542,2194,76
37165:518,13273,1102,19529,1201,4613,84,9077,302,17
1140:58,302,236,1220,8521,650,8,616,29,289
14371:899,262,1187,48,4420,1152,9902,2658,41652,508
813:3619,39006,14838,76,35068,8276,13378,29,654,17
7232:10039,5097,1730,50661,2139,2829,1302,70,4743,890
14568:5214,2265,40,2139,2848,5363,1913,698,76,17
8935:1099,873,4481,102201,533,50322,18064,55062,17,2121
16926:65,327,162,29,15,554,138,654,76,302
12931:12480,58,4107,13498,1475,29,654,616,17,302
15027:500,18239,6491,2292,61949,54851,7852,21420,76,17
8477:189,3172,1527,48534,4755,76,710,1744,650,22
1862:17,1913,82100,117059,4671,119,3915,5319,65,302
15224:70,15,15260,108410,93014,754,103259,616,302,17
5530:3841,1410,162,8546,2733,650,654,58,17,302
618:25910,226,754,598,70,698,2131,866,76,17
7299:28197,86329,236,3448,43849,356,27977,743,5747,302
32451:4400,3,269,70486,28061,58,654,616,17,302
29569:449,37562,18807,58089,5575,58,17,302,654,616
7692:3657,27293,56243,6,5954,2266,356,656,554,58
3500:1119,15560,50618,698,14444,179,146,65,356,58
16993:4326,59117,20531,853,6,58,17,616,654,302
20465:354,12811,29539,5218,2953,34609,616,302,654,17
14701:2769,5407,3631,32,2971,29,84,58,302,17
291:23,15989,518,8,61628,6700,8213,16625,84,16852
6186:101,289,10991,32,199,103,554,17,654,302
815:3137,3374,226,650,1435,17,301,749,76,58
8872:65,2140,3514,861,1410,301,62,354,17,302
488:1196,1245,49050,224,1548,3304,1099,4478,302,17
12540:1389,26450,1348,1057,1017,302,84,17,58,654
9593:79508,4444,157,698,1127,1348,2512,3842,7585,654
161:8,84,7836,605,840,363,1039,1403,179,76
4091:17,103,2200,15141,750,32,58,654,616,302
1668:238,143,43182,6855,15522,2976,564,650,76,616
7825:1435,8011,1644,3423,226,70,71598,1462,81,17
12541:899,226,1023,70,1164,2298,2064,302,17,76
16799:698,62295,361,2139,2292,2239,4292,508,17,76
2520:65,6840,5312,1039,22121,8546,1009,76,302,17
11428:301,57192,61647,84465,283,84,58,302,654,17
490:616,302,29,861,947,58,654,2602,17,76
13459:18287,698,40,10039,5363,1730,1069,5214,76,3246
11363:6901,13083,500,17403,11762,11671,866,17,76,302
21712:654,616,674,692,19264,554,17,58,76,302
4158:168,877,8860,719,1460,2153,2548,1446,5214,3177
19682:4755,10022,3345,32353,238,1712,17,302,654,616
3962:654,29269,650,508,9931,238,542,17,76,302
2521:398,226,17,454,8213,4414,8,301,616,654
14639:6387,1913,31633,5443,2848,361,12832,17,76,40263
16277:508,92762,162,2703,25174,845,616,302,17,76
5535:1382,4187,827,698,226,70,508,1205,17,76
16474:9203,11160,9041,3751,7493,29,58,302,17,616
9400:236,358,780,654,616,554,58,17,302,76
12544:101,542,564,32,8,84,354,654,302,76
8352:1606,226,361,508,11626,65,709,29709,76,17
3309:17,29,302,36449,14519,654,1806,5069,2168,616
1082:37657,81215,2406,6513,837,2872,15141,9146,301,866
4357:12090,564,225,2829,76,1302,372,866,302,17
1803:356,209,1382,1196,709,58,302,654,17,76
8877:14202,518,9943,94,24429,866,76,654,616,17
10580:19871,564,736,8489,9289,15787,27666,17567,76,302
34553:48,3389,2162,899,77636,24596,60785,35704,2935,17
14314:48833,56944,1102,2618,8,518,378,680,84,302
21912:2579,120562,93463,3423,81,2982,11626,564,28541,76
25384:268,3824,4054,568,4820,58,616,17,654,302
25253:31633,6387,2848,2265,18697,1913,12832,30661,17,76
3376:103953,986,3423,226,962,888,70,239,81,17
494:616,15079,17360,650,11,356,1212,6923,17,58
10843:2868,239,146,559,1410,58,29,17,302,654
43069:7048,873,1099,1539,70,84037,931,81535,122431,17
30100:3028,236,387,30954,17164,8,76,302,654,17
2394:354,698,361,829,5465,18867,278,866,81,138
15625:64982,11535,858,1499,20167,654,17,302,616,76
17328:1302,23808,2139,106129,11517,1764,670,32,2829,17
36585:6097,2337,168,2153,80572,1460,93162,87365,90945,76
1477:327,564,899,1187,736,6527,65,22136,17,1790
36:1119,2162,7608,70,138,947,1405,568,84,873
22372:4051,2139,698,108427,29221,76,4734,6165,826,17
24075:1913,6387,31633,361,2265,5443,866,76,17,2139
12416:38899,70314,34944,1287,25812,2608,58,302,616,654
2591:1196,2408,3711,4072,966,58,616,302,17,654
5866:731,168,226,81,43089,35424,4292,34491,1326,76
15495:285,5567,1965,62,891,8236,654,17,616,302
13530:38994,262,2241,5738,3423,81,14659,5403,9023,81222
16674:8,3250,82544,31355,10039,518,650,225,17,302
2395:58,302,616,17,41011,654,6,285,650,76
19032:81,564,70,2083,29221,17191,76,873,17,302
27089:1102,84,354,19529,8213,2076,1201,518,1762,17
13596:7624,81543,2816,5740,301,2251,76,654,302,17
2461:1382,4858,15580,80336,11751,116848,1410,8868,3476,3304
2854:1119,2162,48,6945,189,1527,17,947,104226,84
1413:2008,986,14754,10175,1832,654,873,116,97,736
11893:6901,10692,5459,4032,16097,901,20182,302,17,76
5147:616,58,88939,3378,34653,302,749,3834,891,654
32919:645,2316,650,62,4262,58,17,654,302,616
33181:986,226,81,3855,239,2379,27032,36000,302,17
13466:1382,70,1449,226,16288,5517,302,76,17,646
28138:2318,463,168,984,719,14739,12571,50876,33261,76
7833:899,908,75118,91899,947,50668,22340,84,302,17
6392:26180,986,24658,14444,76,81,8,826,89,17
18182:120801,22863,88874,72749,9477,17,1109,1930,1890,3864
13335:866,358,10039,361,616,1730,709,650,17,76
2135:6759,3307,3423,1887,1410,1359,46343,1966,508,17
825:1119,564,2292,6450,947,3632,77914,76,226,70
9864:302,29,9387,3,190,15,616,17,58,654
6982:4239,22446,10692,6901,361,74529,4146,2528,76,17
3183:10692,1651,6901,3599,18867,1462,358,709,76,17
1153:45106,7021,17646,9289,6968,8,26460,70,40,17
6655:11887,226,429,70,13126,361,1595,866,76,17
13533:373,190,356,58,493,289,17,302,616,654
2005:901,698,75483,14470,356,119,1217,8868,564,285
5018:41706,2669,101258,120840,331,363,61634,17,990,654
1088:10046,4487,13893,2982,12442,119,3642,8,17,518
23751:8928,1069,564,2414,61375,107188,33230,38225,17,76
106:8167,10048,4575,1913,6996,14202,67595,367,1403,29
40258:44,168,5738,35229,97387,1326,99905,34491,35424,76
26831:2162,1187,48,1389,45422,899,14912,96520,17,302
8229:289,101,654,4414,946,14129,58,302,616,17
2596:6,1937,98230,8,366,84,17,654,302,616
6723:719,135,984,2318,5480,168,81,76,12657,9491
1745:327,9933,32573,1646,2200,15,65,302,17,654
4562:5567,698,82867,65,508,1965,76,650,17,39932
28404:14823,14924,273,43577,35589,58,616,654,17,302
5086:500,40,226,901,96,361,81,866,76,17
37443:14444,698,70,64982,11535,858,378,20167,17,76
2335:1917,38690,22684,69,356,650,15510,1930,1119,17
25260:2265,40,564,2414,8384,500,12227,13288,30143,1164
2663:908,23348,899,4255,947,91899,50668,22340,84,931
4956:5097,890,10039,2139,1730,70,18867,1357,17,76
40195:1119,650,23571,245,26895,891,27293,84,302,17
19759:14081,24094,719,5738,245,168,12722,17091,17,4940
17008:65,327,15,2200,45652,37322,17033,12175,17,302
5611:50343,94003,224,1050,182,508,1109,953,616,302
20545:4257,40,4292,37653,2337,802,1682,564,76,17
1681:787,518,2937,22684,15764,38737,1471,273,866,17
13602:554,58,273,28536,296,6,61,162,101,302
10655:354,829,301,32199,14840,18578,84,302,17,654
36135:25693,564,70,361,845,42003,29221,17191,17,302
24083:1410,57192,1886,301,31120,84,17,302,616,654
241:17,1102,6,2597,62,238,4628,29,650,58
15044:1305,1937,650,891,861,58,483,616,17,302
3975:650,302,2912,1217,62,1243,4173,58,17,1109
2469:301,698,168,17,654,43206,559,866,302,76
42490:361,698,55900,2139,59417,13889,122790,866,76,17
1880:875,1119,899,1389,48,1187,34362,84,302,17
12622:726,430,1548,58,642,29,302,17,654,616
39084:2379,3423,500,226,81,57656,20396,17317,2204,53395
25919:361,698,2139,59417,107935,122790,55900,866,17,76
19893:709,650,654,358,387,3028,58,76,17,302
14522:40,81,9289,698,704,2914,11474,17,76,302
2077:656,2135,15325,85618,102191,10930,5608,5582,8483,17
10920:616,353,289,1164,899,245,7785,1405,22606,1476
833:2369,986,189,500,238,6759,220,1549,1410,8
6728:2031,392,394,2829,554,518,8,302,76,616
3846:654,1168,1444,1595,322,29,1102,289,17,1109
2405:1410,15,986,81,1196,616,356,17,302,101
27295:17,1140,7526,35589,273,43577,58,239,302,616
2536:654,25682,986,58,559,967,8683,81,76,17
23234:3196,197,157,27070,840,17769,33701,5966,2548,17
16553:1119,899,302,1187,6450,179,2162,875,1389,17
18322:4825,4755,1527,2880,3107,189,38069,39901,1352,11377
42033:698,2139,81,12227,76092,13288,4292,500,76,17
15178:19818,83123,46714,18294,29891,14003,18964,17,866,302
34304:245,1578,39395,26895,27293,58,17,654,302,616
5943:36518,5538,15444,15,3234,8100,29,17,654,302
14982:224,273,901,12607,1832,1822,616,654,302,17
3258:17,101,1389,2140,285,736,616,866,81,8
12559:2162,1119,899,875,111012,39,17,4837,302,1187
8760:38295,542,696,394,5494,88028,17,616,302,654
3193:17,15720,14781,24472,3476,71980,2030,8,58,76
10136:9722,12635,4457,18220,45496,17191,29221,76,12532,29021
18127:7000,3423,535,1474,49123,1696,81,866,17,76
22581:353,41877,205,36911,29,1595,58,564,654,17
15442:1884,1749,986,500,226,3939,3423,140,1888,66439
115:58,787,55584,925,4481,709,966,1360,2816,559
4242:302,361,30,8,3233,559,17,654,616,58
36730:225,58879,64752,104362,92388,429,654,616,17,302
6076:273,65,4113,327,6030,4008,591,654,302,58
6338:986,550,3374,3423,2241,398,84,5048,76,1453
6469:70,3972,449,138,5575,4900,866,302,17,654
1950:1550,24745,26715,1822,4254,4601,1558,1050,361,301
1295:76,363,698,6759,3561,1155,6996,15,866,616
30901:33227,62,787,32,2668,58,654,616,302,17
22124:2379,348,226,81,70,17317,57656,1501,53395,76
3129:17,27467,10847,81100,8276,398,559,58,616,76
9155:774,65599,13695,1851,19406,1305,57407,591,58,302
23827:54389,3374,37567,780,3423,262,2241,81,81222,9023
4767:12332,3054,3126,25910,7482,26480,10048,22002,17527,76
12234:1190,65,84146,254,508,119,1626,866,76,17
15378:5048,12218,361,20322,14648,226,2031,14585,17,76
1427:361,901,1344,4187,10007,236,3,81,17,866
50290:4364,12776,327,1606,10531,35519,17757,36162,2140,17
20095:1102,518,18747,56318,21798,9581,8,84,17,302
7519:875,12022,2268,48,709,17,2307,358,899,866
42365:8699,1614,9850,18294,6159,8100,17,616,654,302
27431:2292,5812,81,12227,533,13288,500,76092,76,17
18392:736,21460,6353,1930,356,11604,591,17,654,58
34833:717,58739,6756,65215,51625,953,29,302,17,654
14397:58,6,68689,29,8837,4864,1050,289,654,302
7192:29,1606,109303,12529,273,84112,29639,834,5567,357
249:26082,1827,354,361,91955,245,8483,84,254,17
15773:2669,564,17442,2866,1276,51632,3730,302,17,616
2804:12375,925,224,31390,9906,1764,94,654,17,302
29135:104310,885,899,11173,1119,347,32846,27487,76,17
6210:1762,5998,1119,48,1187,138,720,1039,748,1102
1822:616,2032,64741,2976,409,3476,6957,10560,17,302
3263:39980,3423,1508,1419,2469,18867,1795,3223,302,76
3656:6793,138,65,1644,3429,891,1435,17,616,654
15774:2614,719,168,70,35115,10267,298,226,17,76
17477:10039,3568,890,2265,31621,25230,6824,866,76,17
16167:92317,1888,986,3423,70,11430,1884,500,81,226
22586:81,2739,61,2450,273,802,302,17,654,76
8635:13083,17934,361,190,5624,866,89647,114745,61492,302
1430:58,24893,1196,6249,2657,483,4522,17,302,591
20556:24933,8322,11072,107928,104433,116463,16965,669,30815,6856
44005:2162,899,1119,48,20177,1057,1187,3505,17103,6450
32477:8322,30733,16965,24933,11072,95744,60427,112925,669,31597
1758:1220,650,45,2733,356,409,302,616,17,1205
25076:358,2669,25749,27647,1276,12330,17,616,302,76
9291:155,14202,230,518,861,30828,8,616,58,302
8636:5357,17622,8783,6901,2528,76,226,901,14003,17
24618:168,661,984,463,33261,2642,12571,50876,14739,7235
9160:189,4825,10041,3107,2880,1527,80161,4755,11377,71515
13876:302,17,3250,559,2715,30,58,15,654,616
5361:17,518,15,29,363,1476,8,58,302,726
3593:224,302,97,703,116,236,9360,8,17,749
42500:1886,4444,31120,26326,23484,1410,8,302,17,616
35688:17,3841,27032,60439,6398,21297,29,58,302,654
6475:87925,66910,74910,117151,1764,866,76,138,1362,17
6737:327,873,81,262,9580,431,2429,17,76,302
2611:873,9617,1119,535,119991,54631,1187,669,947,23307
13353:500,3423,226,3017,146,986,13090,3288,17,76
10471:11209,16092,2566,5954,84,1405,8,302,654,17
42697:12722,2318,463,5738,719,74766,168,11917,17102,76
14139:138,273,761,56398,13681,3377,15,736,58,17
1629:1410,119,327,500,559,542,1039,76,17,999
14336:5741,2139,17426,1310,8566,76,2715,1787,10316,17
4249:168,3599,297,226,564,16982,6665,12722,76,20652
16301:32,245,542,103,104076,96943,98373,73951,17,616
1891:853,2674,59117,20531,331,58,616,17,654,302
35558:8322,24933,6856,13077,11072,49574,116463,669,18743,51232
13812:398,616,2414,2703,16180,3702,17,58,302,654
2612:58,861,616,238,3101,650,8,302,17,76
1302:17,709,236,61,508,138,866,76,616,302
4053:85230,32,70,61,19963,295,398,2429,4802,736
30712:361,698,13083,17934,1763,2139,866,17,76,500
16302:12776,65,1606,4364,4485,6793,3474,2140,124,17
19446:58105,5084,8930,14402,25174,24958,58,8,17,76
2547:27535,15975,67346,23503,182,116,1693,236,97,17
10342:2032,119,559,17431,3323,8,29,356,302,654
44009:726,837,5247,16451,16699,58296,58,302,17,654
42568:115919,23832,2265,1913,57205,2848,97132,115501,115193,866
33136:17,363,645,8677,1890,717,58,302,654,223
27503:361,698,45088,12218,2139,110073,45781,866,76,17
1500:2714,970,2139,3207,3506,2101,1196,5103,490,947
24949:17,1217,53206,361,1001,19912,866,490,239,302
22198:81,9227,2922,1126,5904,238,17,302,654,616
1893:8661,2608,970,185,1550,6011,3323,302,58,616
34512:2642,2318,8860,168,50876,7482,698,8252,463,76
1435:301,1374,967,1930,353,17,224,138,76,58
2745:10834,877,254,44093,103,4967,866,361,17,76
43748:7526,22578,2868,84785,13244,29,58,17,302,654
8771:354,518,83198,7446,22699,65,8,654,17,302
911:43400,7981,40,564,3105,901,2326,17,1355,76
11719:5254,1455,378,81,1930,377,1991,866,76,17
1894:18287,327,500,40,1451,6042,17,1417,81,2139
3859:616,101,5361,296,44427,2030,29,17,302,58
977:58,554,236,1357,1762,709,4205,1217,17,518
5890:8881,1102,14617,97,29,5320,58,17,302,654
10999:17,409,564,11122,168,650,302,5567,654,616
27112:650,9142,709,1136,3144,358,58,3088,302,76
6676:3244,18,944,398,155,866,58,17,302,76
30453:7809,709,483,1305,358,58,17,302,616,76
5956:650,1109,11741,5567,709,81,302,58,76,354
12310:1119,1382,124,2162,875,8276,1109,4034,508,302
20498:1044,1201,19529,8731,22,518,84,8,654,17
5040:36233,53304,301,65,1405,8,1690,1930,302,17
28620:101,58,10162,17342,35121,47118,17869,1804,17,616
14210:2140,1451,162,65,962,29,650,302,17,58
7005:15,229,301,81,244,834,1196,5567,8,76
9364:11205,31120,1645,61980,5389,720,656,736,2030,17
2290:322,7886,9655,10972,94,65,224,285,15,866
3862:301,7334,9594,1119,1109,65,32,302,76,17
5696:8398,39881,2292,354,20881,94,518,8,84,17
8906:77859,3054,698,226,327,70,986,76,17,1023
784:4755,157,901,3137,226,1744,1086,76,866,17
11264:302,29,3216,4470,1239,2868,58,616,654,17
2160:554,1804,4174,76348,361,188,2641,322,15,861
34124:59361,40289,654,9041,3751,1348,18903,302,17,58
850:354,829,14840,1763,17934,13083,866,546,76,17
19452:302,4414,5575,787,3771,354,84,866,138,17
11134:780,931,2292,3423,18867,508,3137,2982,3599,17
5108:5812,2292,81,500,76092,12227,61735,13288,17,76
26330:70,1548,1603,3101,986,965,302,616,17,76
7466:2268,1951,353,10046,245,44144,35840,21418,10515,17
20697:5738,2318,40,719,168,11917,1546,12722,698,463
7990:1951,2268,564,8930,353,35840,508,14402,76,17
9693:736,3191,449,4697,7210,58,29,302,654,17
3929:698,62080,40,10039,6249,564,2414,5729,226,81
5632:302,650,22606,60815,490,1217,162,17,654,76
5436:254,1102,354,85293,5312,302,749,116,361,1995
9890:29,17,302,116,58,654,3476,76,1102,1240
16113:29,302,17,654,616,12237,430,966,47000,14437
10480:650,17,302,58,654,289,616,190,925,1332
9432:354,8,302,17,654,1102,4414,3216,642,84
11135:65,8,17,616,654,302,873,32,542,1109
21288:224,1245,654,302,17,18904,31390,182,5672,63011
7140:1102,518,84,17,302,2815,56318,18747,21798,8
590:1102,354,650,866,654,29,58,901,289,726
15524:361,76,17,302,654,45770,52240,866,3502,20322
1245:1187,48,1119,1606,2162,875,4364,223,65,327
9171:749,168,719,2318,361,511,650,65,866,122492
525:1187,6202,875,98951,16465,116,1884,25531,76,8
32751:6840,37121,2669,81,17,76,229,30069,564,41699
918:81,698,327,302,17,564,2917,354,500,76
11988:224,1245,616,58,302,1196,5753,1444,13175,15
9237:736,37181,76469,76,29,1874,6873,1362,65,4181
3735:262,73573,986,409,2939,76,1405,1217,2626,859
21028:7624,974,10466,13901,1957,22,106,76,4481,1764
3736:1913,5145,13166,61616,302,11626,107237,17,8276,967
1116:69271,11584,13929,3509,76,500,65,190,873,327
4588:616,58,302,17,76,986,4414,289,1568,62
23714:510,58,654,302,17,3207,10141,29,9210,944
16640:224,8016,58,302,654,1389,409,87,616,31015
13758:17,36182,1359,654,616,1822,4275,873,6243,301
4064:302,29,41385,238,564,354,76,698,81,14003
6357:1102,23503,14364,427,616,654,17,7178,3476,813
37404:866,17,76,654,302,273,17934,43577,13083,361
17099:7000,10549,3229,302,58,17,591,1696,2270,616
5702:97,29,322,650,616,866,76,3265,58,654
3279:1558,68164,698,285,361,17,27577,182,2512,736
26728:81,217,58,17,302,5295,39924,780,23818,40795
17689:518,97,866,58,654,302,8,1102,1212,2644
8912:138,986,1462,76,17,70,8183,117,8809,36000
33737:224,17,654,616,302,7809,44233,1499,31390,483
1642:302,58,62509,40,76,3191,698,61,15,285
7603:29,302,58,654,616,61,283,17,4573,285
41401:650,182,17,302,654,224,23871,696,11474,2914
2363:650,29,616,302,17,1822,8276,146,1220,654
20441:48,224,302,17,654,4820,285,1937,182,1245
20572:226,81,70,17,76,57656,17317,564,54188,33907
857:302,29,2619,650,76,8,709,654,923,3476
19328:16965,24933,8322,11072,6856,9674,669,13077,18743,36432
35572:29,58,17,302,654,9372,285,4820,28225,1122
6883:224,3855,58,302,17,654,14237,394,62,1744
2560:31086,23909,108662,81,76,61,17,645,3278,542
1840:17,554,4685,354,650,616,866,1009,4828,60
32625:780,986,2241,3423,76,81,50844,81222,9023,3718
2626:116,84,302,354,9609,616,58,699,650,2897
19001:1940,6908,654,616,302,15705,6303,1030,8964,1890
14613:518,61636,64179,654,17,327,65,302,1305,1930
4919:354,866,76,616,17,302,70,559,1140,542
13696:70,81,17317,1884,76,17,986,57656,20396,53395
3478:17,302,301,3576,70,81,650,542,58,354
